
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.317	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SC7-528-199	3	ON External	12.000	ON	1013	33.000	20%	400x	10	ON fiber length	2.00	
Ch 3	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SC7-528-199	3	ON External	12.000	ON	1013	33.000	20%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SC7-528-199	3	ON External	12.000	ON	1013	33.000	20%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.120	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	23.459	22.577	1004	100.000	20.950	52.518	22.394	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.120	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.409	22.445	1004	100.000	20.950	52.778	22.511	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.120	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	21.712	22.523	1004	100.000	20.950	52.699	22.518	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.120	
Data	Smoothing:	3	
Date:	2021-08-25	
			 	Oxygen		Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-08-25	15:53:07	0.00		182.96	---	185.44	184.60	28.882	---	28.882	28.882	1002.93	43.626	28.882	---	---	22.797	---	22.751	22.816	162.600	---	140.468	175.732	6.495	---	5.913	5.844	
2021-08-25	15:53:08	1.00		177.91	---	179.71	179.33	30.507	---	30.507	30.507	1002.85	44.539	30.507	---	---	22.692	---	22.685	22.722	142.865	---	140.325	174.273	6.774	---	6.191	6.065	
2021-08-25	15:53:09	2.00		173.13	---	173.88	173.99	32.130	---	32.130	32.130	1002.71	45.452	32.130	---	---	22.570	---	22.626	22.633	123.137	---	140.184	172.830	7.119	---	6.331	6.243	
2021-08-25	15:53:10	3.00		173.17	---	173.78	174.16	32.126	---	32.126	32.126	1002.69	45.442	32.126	---	---	22.568	---	22.634	22.623	123.131	---	140.182	172.837	7.102	---	6.446	6.608	
2021-08-25	15:53:11	4.00		173.22	---	173.70	174.19	32.122	---	32.122	32.122	1002.64	45.432	32.122	---	---	22.566	---	22.640	22.621	123.143	---	140.202	172.847	7.170	---	6.370	6.468	
2021-08-25	15:53:12	5.00		173.22	---	173.70	174.22	32.117	---	32.117	32.117	1002.62	45.422	32.117	---	---	22.567	---	22.641	22.621	123.156	---	140.213	172.849	7.203	---	6.334	6.513	
2021-08-25	15:53:13	6.00		173.22	---	173.67	174.16	32.118	---	32.118	32.118	1002.63	45.409	32.118	---	---	22.567	---	22.642	22.624	123.159	---	140.218	172.847	6.779	---	6.008	6.315	
2021-08-25	15:53:14	7.00		173.19	---	173.66	174.08	32.121	---	32.121	32.121	1002.66	45.386	32.121	---	---	22.568	---	22.642	22.629	123.169	---	140.207	172.872	6.708	---	6.029	6.452	
2021-08-25	15:53:15	8.00		173.03	---	173.71	173.95	32.122	---	32.122	32.122	1002.71	45.363	32.122	---	---	22.578	---	22.639	22.637	123.145	---	140.198	172.894	6.653	---	6.063	6.459	
2021-08-25	15:53:16	9.00		172.97	---	173.73	173.93	32.120	---	32.120	32.120	1002.69	45.353	32.120	---	---	22.583	---	22.638	22.639	123.155	---	140.189	172.928	6.864	---	6.341	6.321	
2021-08-25	15:53:17	10.01		172.94	---	173.71	173.96	32.119	---	32.119	32.119	1002.68	45.330	32.119	---	---	22.585	---	22.640	22.637	123.132	---	140.209	172.929	6.541	---	6.118	6.248	
2021-08-25	15:53:18	11.00		173.02	---	173.78	174.15	32.117	---	32.117	32.117	1002.69	45.307	32.117	---	---	22.580	---	22.636	22.624	123.152	---	140.199	172.943	6.536	---	6.084	6.263	
2021-08-25	15:53:19	12.00		173.00	---	173.69	174.18	32.119	---	32.119	32.119	1002.70	45.284	32.119	---	---	22.581	---	22.641	22.622	123.155	---	140.204	172.931	6.735	---	5.803	6.096	
2021-08-25	15:53:20	13.00		173.12	---	173.72	174.23	32.116	---	32.116	32.116	1002.69	45.284	32.116	---	---	22.574	---	22.640	22.620	123.157	---	140.193	172.919	7.039	---	6.075	6.026	
2021-08-25	15:53:21	14.00		173.22	---	173.57	174.26	32.117	---	32.117	32.117	1002.66	45.284	32.117	---	---	22.567	---	22.649	22.617	123.154	---	140.186	172.916	6.759	---	6.145	5.972	
2021-08-25	15:53:22	15.03		173.15	---	173.62	174.27	32.115	---	32.115	32.115	1002.65	45.274	32.115	---	---	22.572	---	22.647	22.617	123.159	---	140.213	172.929	6.671	---	6.267	6.156	
