
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.317	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SC7-528-199	3	ON External	12.000	ON	1013	32.000	20%	400x	10	ON fiber length	2.00	
Ch 2	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SC7-528-199	3	ON External	12.000	ON	1013	32.000	20%	400x	10	ON fiber length	2.00	
Ch 3	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SC7-528-199	3	ON External	12.000	ON	1013	32.000	20%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SC7-528-199	3	ON External	12.000	ON	1013	32.000	20%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.260	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	23.223	23.775	1004	100.000	20.950	52.533	22.309	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.260	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	23.197	23.133	1005	100.000	20.950	52.883	22.396	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.260	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.988	23.467	1004	100.000	20.950	52.933	22.462	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.260	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.843	23.908	1003	100.000	20.950	52.867	22.451	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.260	
Data	Smoothing:	3	
Date:	2021-08-05	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-08-05	15:53:08	0.00		181.07	184.59	183.67	183.98	27.616	27.616	27.616	27.616	1000.22	46.808	27.616	---	---	23.331	23.153	23.298	23.295	136.032	164.292	120.487	138.261	7.041	7.370	6.485	6.607	
2021-08-05	15:53:09	1.00		181.12	184.13	183.41	183.98	27.562	27.562	27.562	27.562	1000.20	46.942	27.562	---	---	23.343	23.198	23.330	23.311	135.499	165.509	120.782	138.727	7.075	7.371	6.324	6.290	
2021-08-05	15:53:10	2.35		181.17	183.65	183.38	183.92	27.506	27.506	27.506	27.506	1000.18	47.077	27.506	---	---	23.356	23.243	23.347	23.329	134.993	166.754	121.091	139.185	7.006	7.303	6.293	6.071	
2021-08-05	15:53:11	3.46		181.03	183.72	183.64	184.00	27.496	27.496	27.496	27.496	1000.15	47.077	27.496	---	---	23.368	23.242	23.334	23.327	134.973	166.743	121.103	139.187	6.883	7.312	6.159	5.954	
2021-08-05	15:53:13	4.65		181.02	183.83	183.59	183.92	27.489	27.489	27.489	27.489	1000.14	47.077	27.489	---	---	23.370	23.236	23.339	23.334	134.983	166.778	121.106	139.170	6.736	7.244	6.088	6.038	
2021-08-05	15:53:14	5.76		180.95	183.81	183.54	184.04	27.480	27.480	27.480	27.480	1000.11	47.077	27.480	---	---	23.377	23.240	23.344	23.329	134.996	166.815	121.099	139.187	6.890	7.331	6.078	6.222	
2021-08-05	15:53:15	6.71		180.88	183.82	183.51	184.13	27.476	27.476	27.476	27.476	1000.10	47.077	27.476	---	---	23.383	23.241	23.347	23.325	134.988	166.829	121.104	139.171	6.731	7.281	6.027	6.099	
2021-08-05	15:53:16	7.76		180.71	183.71	183.65	184.22	27.470	27.470	27.470	27.470	1000.10	47.067	27.470	---	---	23.395	23.249	23.340	23.321	134.979	166.838	121.102	139.174	6.717	7.277	6.155	6.230	
2021-08-05	15:53:17	8.72		180.82	183.82	183.66	184.22	27.464	27.464	27.464	27.464	1000.10	47.057	27.464	---	---	23.390	23.244	23.341	23.322	134.973	166.821	121.119	139.164	6.584	7.272	6.095	6.214	
2021-08-05	15:53:18	9.96		180.92	183.85	183.57	184.02	27.459	27.459	27.459	27.459	1000.16	47.047	27.459	---	---	23.385	23.244	23.348	23.337	134.979	166.839	121.123	139.191	6.598	7.308	6.038	6.182	
2021-08-05	15:53:19	11.02		181.04	183.88	183.41	184.12	27.456	27.456	27.456	27.456	1000.20	47.047	27.456	---	---	23.378	23.242	23.359	23.331	134.992	166.844	121.135	139.204	6.586	7.313	6.057	6.172	
2021-08-05	15:53:20	11.98		181.02	183.74	183.50	184.14	27.452	27.452	27.452	27.452	1000.19	47.047	27.452	---	---	23.380	23.252	23.354	23.331	134.999	166.878	121.138	139.203	6.717	7.316	6.068	6.124	
2021-08-05	15:53:21	12.94		181.03	183.68	183.57	184.29	27.451	27.451	27.451	27.451	1000.16	47.047	27.451	---	---	23.380	23.256	23.350	23.322	135.005	166.880	121.156	139.191	6.711	7.303	6.183	6.258	
